t x u
 1.000000 2.362800 0.759180
 1.000000 2.362860 0.758935
 1.000000 2.362920 0.758689
 1.000000 2.362980 0.758444
 1.000000 2.363040 0.758198
 1.000000 2.363100 0.757952
 1.000000 2.363160 0.757706
 1.000000 2.363220 0.757460
 1.000000 2.363280 0.757214
 1.000000 2.363340 0.756968
 1.000000 2.363400 0.756721
 1.000000 2.363460 0.756475
 1.000000 2.363520 0.756228
 1.000000 2.363580 0.755981
 1.000000 2.363640 0.755735
 1.000000 2.363700 0.755488
 1.000000 2.363760 0.755241
 1.000000 2.363820 0.754993
 1.000000 2.363880 0.754746
 1.000000 2.363940 0.754499
 1.000000 2.364000 0.754251
 1.000000 2.364060 0.754004
 1.000000 2.364120 0.753756
 1.000000 2.364180 0.753508
 1.000000 2.364240 0.753260
 1.000000 2.364300 0.753012
 1.000000 2.364360 0.752764
 1.000000 2.364420 0.752516
 1.000000 2.364480 0.752268
 1.000000 2.364540 0.752019
 1.000000 2.364600 0.751771
 1.000000 2.364660 0.751522
 1.000000 2.364720 0.751273
 1.000000 2.364780 0.751024
 1.000000 2.364840 0.750775
 1.000000 2.364900 0.750526
 1.000000 2.364960 0.750277
 1.000000 2.365020 0.750028
 1.000000 2.365080 0.749778
 1.000000 2.365140 0.749529
 1.000000 2.365200 0.749279
 1.000000 2.365260 0.749030
 1.000000 2.365320 0.748780
 1.000000 2.365380 0.748530
 1.000000 2.365440 0.748280
 1.000000 2.365500 0.748030
 1.000000 2.365560 0.747779
 1.000000 2.365620 0.747529
 1.000000 2.365680 0.747279
 1.000000 2.365740 0.747028
 1.000000 2.365800 0.746777
 1.000000 2.365860 0.746527
 1.000000 2.365920 0.746276
 1.000000 2.365980 0.746025
 1.000000 2.366040 0.745774
 1.000000 2.366100 0.745522
 1.000000 2.366160 0.745271
 1.000000 2.366220 0.745020
 1.000000 2.366280 0.744768
 1.000000 2.366340 0.744517
 1.000000 2.366400 0.744265
 1.000000 2.366460 0.744013
 1.000000 2.366520 0.743761
 1.000000 2.366580 0.743509
 1.000000 2.366640 0.743257
 1.000000 2.366700 0.743005
 1.000000 2.366760 0.742752
 1.000000 2.366820 0.742500
 1.000000 2.366880 0.742247
 1.000000 2.366940 0.741994
 1.000000 2.367000 0.741742
 1.000000 2.367060 0.741489
 1.000000 2.367120 0.741236
 1.000000 2.367180 0.740983
 1.000000 2.367240 0.740729
 1.000000 2.367300 0.740476
 1.000000 2.367360 0.740223
 1.000000 2.367420 0.739969
 1.000000 2.367480 0.739716
 1.000000 2.367540 0.739462
 1.000000 2.367600 0.739208
 1.000000 2.367660 0.738954
 1.000000 2.367720 0.738700
 1.000000 2.367780 0.738446
 1.000000 2.367840 0.738192
 1.000000 2.367900 0.737937
 1.000000 2.367960 0.737683
 1.000000 2.368020 0.737428
 1.000000 2.368080 0.737173
 1.000000 2.368140 0.736919
 1.000000 2.368200 0.736664
 1.000000 2.368260 0.736409
 1.000000 2.368320 0.736154
 1.000000 2.368380 0.735899
 1.000000 2.368440 0.735643
 1.000000 2.368500 0.735388
 1.000000 2.368560 0.735132
 1.000000 2.368620 0.734877
 1.000000 2.368680 0.734621
 1.000000 2.368740 0.734365
 1.000000 2.368800 0.734109
 1.000000 2.368860 0.733853
 1.000000 2.368920 0.733597
 1.000000 2.368980 0.733341
 1.000000 2.369040 0.733084
 1.000000 2.369100 0.732828
 1.000000 2.369160 0.732571
 1.000000 2.369220 0.732315
 1.000000 2.369280 0.732058
 1.000000 2.369340 0.731801
 1.000000 2.369400 0.731544
 1.000000 2.369460 0.731287
 1.000000 2.369520 0.731030
 1.000000 2.369580 0.730772
 1.000000 2.369640 0.730515
 1.000000 2.369700 0.730258
 1.000000 2.369760 0.730000
 1.000000 2.369820 0.729742
 1.000000 2.369880 0.729484
 1.000000 2.369940 0.729227
 1.000000 2.370000 0.728969
 1.000000 2.370060 0.728710
 1.000000 2.370120 0.728452
 1.000000 2.370180 0.728194
 1.000000 2.370240 0.727935
 1.000000 2.370300 0.727677
 1.000000 2.370360 0.727418
 1.000000 2.370420 0.727160
 1.000000 2.370480 0.726901
 1.000000 2.370540 0.726642
 1.000000 2.370600 0.726383
 1.000000 2.370660 0.726124
 1.000000 2.370720 0.725864
 1.000000 2.370780 0.725605
 1.000000 2.370840 0.725345
 1.000000 2.370900 0.725086
 1.000000 2.370960 0.724826
 1.000000 2.371020 0.724566
 1.000000 2.371080 0.724307
 1.000000 2.371140 0.724047
 1.000000 2.371200 0.723787
 1.000000 2.371260 0.723526
 1.000000 2.371320 0.723266
 1.000000 2.371380 0.723006
 1.000000 2.371440 0.722745
 1.000000 2.371500 0.722485
 1.000000 2.371560 0.722224
 1.000000 2.371620 0.721963
 1.000000 2.371680 0.721702
 1.000000 2.371740 0.721441
 1.000000 2.371800 0.721180
 1.000000 2.371860 0.720919
 1.000000 2.371920 0.720658
 1.000000 2.371980 0.720396
 1.000000 2.372040 0.720135
 1.000000 2.372100 0.719873
 1.000000 2.372160 0.719611
 1.000000 2.372220 0.719349
 1.000000 2.372280 0.719088
 1.000000 2.372340 0.718825
 1.000000 2.372400 0.718563
 1.000000 2.372460 0.718301
 1.000000 2.372520 0.718039
 1.000000 2.372580 0.717776
 1.000000 2.372640 0.717514
 1.000000 2.372700 0.717251
 1.000000 2.372760 0.716988
 1.000000 2.372820 0.716726
 1.000000 2.372880 0.716463
 1.000000 2.372940 0.716200
 1.000000 2.373000 0.715936
 1.000000 2.373060 0.715673
 1.000000 2.373120 0.715410
 1.000000 2.373180 0.715146
 1.000000 2.373240 0.714883
 1.000000 2.373300 0.714619
 1.000000 2.373360 0.714355
 1.000000 2.373420 0.714092
 1.000000 2.373480 0.713828
 1.000000 2.373540 0.713563
 1.000000 2.373600 0.713299
 1.000000 2.373660 0.713035
 1.000000 2.373720 0.712771
 1.000000 2.373780 0.712506
 1.000000 2.373840 0.712242
 1.000000 2.373900 0.711977
 1.000000 2.373960 0.711712
 1.000000 2.374020 0.711447
 1.000000 2.374080 0.711182
 1.000000 2.374140 0.710917
 1.000000 2.374200 0.710652
 1.000000 2.374260 0.710387
 1.000000 2.374320 0.710121
 1.000000 2.374380 0.709856
 1.000000 2.374440 0.709590
 1.000000 2.374500 0.709325
 1.000000 2.374560 0.709059
 1.000000 2.374620 0.708793
 1.000000 2.374680 0.708527
 1.000000 2.374740 0.708261
 1.000000 2.374800 0.707995
 1.000000 2.374860 0.707728
 1.000000 2.374920 0.707462
 1.000000 2.374980 0.707196
 1.000000 2.375040 0.706929
 1.000000 2.375100 0.706662
 1.000000 2.375160 0.706395
 1.000000 2.375220 0.706129
 1.000000 2.375280 0.705862
 1.000000 2.375340 0.705595
 1.000000 2.375400 0.705327
 1.000000 2.375460 0.705060
 1.000000 2.375520 0.704793
 1.000000 2.375580 0.704525
 1.000000 2.375640 0.704258
 1.000000 2.375700 0.703990
 1.000000 2.375760 0.703722
 1.000000 2.375820 0.703454
 1.000000 2.375880 0.703186
 1.000000 2.375940 0.702918
 1.000000 2.376000 0.702650
 1.000000 2.376060 0.702382
 1.000000 2.376120 0.702113
 1.000000 2.376180 0.701845
 1.000000 2.376240 0.701576
 1.000000 2.376300 0.701307
 1.000000 2.376360 0.701039
 1.000000 2.376420 0.700770
 1.000000 2.376480 0.700501
 1.000000 2.376540 0.700232
 1.000000 2.376600 0.699962
 1.000000 2.376660 0.699693
 1.000000 2.376720 0.699424
 1.000000 2.376780 0.699154
 1.000000 2.376840 0.698885
 1.000000 2.376900 0.698615
 1.000000 2.376960 0.698345
 1.000000 2.377020 0.698075
 1.000000 2.377080 0.697805
 1.000000 2.377140 0.697535
 1.000000 2.377200 0.697265
 1.000000 2.377260 0.696995
 1.000000 2.377320 0.696724
 1.000000 2.377380 0.696454
 1.000000 2.377440 0.696183
 1.000000 2.377500 0.695913
 1.000000 2.377560 0.695642
 1.000000 2.377620 0.695371
 1.000000 2.377680 0.695100
 1.000000 2.377740 0.694829
 1.000000 2.377800 0.694558
 1.000000 2.377860 0.694287
 1.000000 2.377920 0.694015
 1.000000 2.377980 0.693744
 1.000000 2.378040 0.693472
 1.000000 2.378100 0.693201
 1.000000 2.378160 0.692929
 1.000000 2.378220 0.692657
 1.000000 2.378280 0.692385
 1.000000 2.378340 0.692113
 1.000000 2.378400 0.691841
 1.000000 2.378460 0.691568
 1.000000 2.378520 0.691296
 1.000000 2.378580 0.691024
 1.000000 2.378640 0.690751
 1.000000 2.378700 0.690478
 1.000000 2.378760 0.690206
 1.000000 2.378820 0.689933
 1.000000 2.378880 0.689660
 1.000000 2.378940 0.689387
 1.000000 2.379000 0.689114
 1.000000 2.379060 0.688840
 1.000000 2.379120 0.688567
 1.000000 2.379180 0.688294
 1.000000 2.379240 0.688020
 1.000000 2.379300 0.687747
 1.000000 2.379360 0.687473
 1.000000 2.379420 0.687199
 1.000000 2.379480 0.686925
 1.000000 2.379540 0.686651
 1.000000 2.379600 0.686377
 1.000000 2.379660 0.686103
 1.000000 2.379720 0.685828
 1.000000 2.379780 0.685554
 1.000000 2.379840 0.685280
 1.000000 2.379900 0.685005
 1.000000 2.379960 0.684730
 1.000000 2.380020 0.684455
 1.000000 2.380080 0.684181
 1.000000 2.380140 0.683906
 1.000000 2.380200 0.683630
 1.000000 2.380260 0.683355
 1.000000 2.380320 0.683080
 1.000000 2.380380 0.682805
 1.000000 2.380440 0.682529
 1.000000 2.380500 0.682254
 1.000000 2.380560 0.681978
 1.000000 2.380620 0.681702
 1.000000 2.380680 0.681426
 1.000000 2.380740 0.681150
 1.000000 2.380800 0.680874
 1.000000 2.380860 0.680598
 1.000000 2.380920 0.680322
 1.000000 2.380980 0.680045
 1.000000 2.381040 0.679769
 1.000000 2.381100 0.679492
 1.000000 2.381160 0.679216
 1.000000 2.381220 0.678939
 1.000000 2.381280 0.678662
 1.000000 2.381340 0.678385
 1.000000 2.381400 0.678108
 1.000000 2.381460 0.677831
 1.000000 2.381520 0.677554
 1.000000 2.381580 0.677277
 1.000000 2.381640 0.676999
 1.000000 2.381700 0.676722
 1.000000 2.381760 0.676444
 1.000000 2.381820 0.676166
 1.000000 2.381880 0.675889
 1.000000 2.381940 0.675611
 1.000000 2.382000 0.675333
 1.000000 2.382060 0.675055
 1.000000 2.382120 0.674776
 1.000000 2.382180 0.674498
 1.000000 2.382240 0.674220
 1.000000 2.382300 0.673941
 1.000000 2.382360 0.673663
 1.000000 2.382420 0.673384
 1.000000 2.382480 0.673105
 1.000000 2.382540 0.672827
 1.000000 2.382600 0.672548
 1.000000 2.382660 0.672269
 1.000000 2.382720 0.671989
 1.000000 2.382780 0.671710
 1.000000 2.382840 0.671431
 1.000000 2.382900 0.671151
 1.000000 2.382960 0.670872
 1.000000 2.383020 0.670592
 1.000000 2.383080 0.670313
 1.000000 2.383140 0.670033
 1.000000 2.383200 0.669753
 1.000000 2.383260 0.669473
 1.000000 2.383320 0.669193
 1.000000 2.383380 0.668913
 1.000000 2.383440 0.668632
 1.000000 2.383500 0.668352
 1.000000 2.383560 0.668071
 1.000000 2.383620 0.667791
 1.000000 2.383680 0.667510
 1.000000 2.383740 0.667229
 1.000000 2.383800 0.666949
 1.000000 2.383860 0.666668
 1.000000 2.383920 0.666387
 1.000000 2.383980 0.666106
 1.000000 2.384040 0.665824
 1.000000 2.384100 0.665543
 1.000000 2.384160 0.665262
 1.000000 2.384220 0.664980
 1.000000 2.384280 0.664698
 1.000000 2.384340 0.664417
 1.000000 2.384400 0.664135
 1.000000 2.384460 0.663853
 1.000000 2.384520 0.663571
 1.000000 2.384580 0.663289
 1.000000 2.384640 0.663007
 1.000000 2.384700 0.662725
 1.000000 2.384760 0.662442
 1.000000 2.384820 0.662160
 1.000000 2.384880 0.661877
 1.000000 2.384940 0.661595
 1.000000 2.385000 0.661312
 1.000000 2.385060 0.661029
 1.000000 2.385120 0.660746
 1.000000 2.385180 0.660463
 1.000000 2.385240 0.660180
 1.000000 2.385300 0.659897
 1.000000 2.385360 0.659613
 1.000000 2.385420 0.659330
 1.000000 2.385480 0.659047
 1.000000 2.385540 0.658763
 1.000000 2.385600 0.658479
 1.000000 2.385660 0.658195
 1.000000 2.385720 0.657912
 1.000000 2.385780 0.657628
 1.000000 2.385840 0.657344
 1.000000 2.385900 0.657059
 1.000000 2.385960 0.656775
 1.000000 2.386020 0.656491
 1.000000 2.386080 0.656206
 1.000000 2.386140 0.655922
 1.000000 2.386200 0.655637
 1.000000 2.386260 0.655353
 1.000000 2.386320 0.655068
 1.000000 2.386380 0.654783
 1.000000 2.386440 0.654498
 1.000000 2.386500 0.654213
 1.000000 2.386560 0.653928
 1.000000 2.386620 0.653642
 1.000000 2.386680 0.653357
 1.000000 2.386740 0.653072
 1.000000 2.386800 0.652786
 1.000000 2.386860 0.652500
 1.000000 2.386920 0.652215
 1.000000 2.386980 0.651929
 1.000000 2.387040 0.651643
 1.000000 2.387100 0.651357
 1.000000 2.387160 0.651071
 1.000000 2.387220 0.650785
 1.000000 2.387280 0.650498
 1.000000 2.387340 0.650212
 1.000000 2.387400 0.649926
 1.000000 2.387460 0.649639
 1.000000 2.387520 0.649352
 1.000000 2.387580 0.649066
 1.000000 2.387640 0.648779
 1.000000 2.387700 0.648492
 1.000000 2.387760 0.648205
 1.000000 2.387820 0.647918
 1.000000 2.387880 0.647631
 1.000000 2.387940 0.647343
 1.000000 2.388000 0.647056
 1.000000 2.388060 0.646768
 1.000000 2.388120 0.646481
 1.000000 2.388180 0.646193
 1.000000 2.388240 0.645905
 1.000000 2.388300 0.645618
 1.000000 2.388360 0.645330
 1.000000 2.388420 0.645042
 1.000000 2.388480 0.644753
 1.000000 2.388540 0.644465
 1.000000 2.388600 0.644177
 1.000000 2.388660 0.643889
 1.000000 2.388720 0.643600
 1.000000 2.388780 0.643311
 1.000000 2.388840 0.643023
 1.000000 2.388900 0.642734
 1.000000 2.388960 0.642445
 1.000000 2.389020 0.642156
 1.000000 2.389080 0.641867
 1.000000 2.389140 0.641578
 1.000000 2.389200 0.641289
 1.000000 2.389260 0.641000
 1.000000 2.389320 0.640710
 1.000000 2.389380 0.640421
 1.000000 2.389440 0.640131
 1.000000 2.389500 0.639841
 1.000000 2.389560 0.639552
 1.000000 2.389620 0.639262
 1.000000 2.389680 0.638972
 1.000000 2.389740 0.638682
 1.000000 2.389800 0.638392
 1.000000 2.389860 0.638101
 1.000000 2.389920 0.637811
 1.000000 2.389980 0.637521
 1.000000 2.390040 0.637230
 1.000000 2.390100 0.636940
 1.000000 2.390160 0.636649
 1.000000 2.390220 0.636358
 1.000000 2.390280 0.636067
 1.000000 2.390340 0.635776
 1.000000 2.390400 0.635485
 1.000000 2.390460 0.635194
 1.000000 2.390520 0.634903
 1.000000 2.390580 0.634612
 1.000000 2.390640 0.634320
 1.000000 2.390700 0.634029
 1.000000 2.390760 0.633737
 1.000000 2.390820 0.633446
 1.000000 2.390880 0.633154
 1.000000 2.390940 0.632862
 1.000000 2.391000 0.632570
 1.000000 2.391060 0.632278
 1.000000 2.391120 0.631986
 1.000000 2.391180 0.631694
 1.000000 2.391240 0.631401
 1.000000 2.391300 0.631109
 1.000000 2.391360 0.630817
 1.000000 2.391420 0.630524
 1.000000 2.391480 0.630231
 1.000000 2.391540 0.629939
 1.000000 2.391600 0.629646
 1.000000 2.391660 0.629353
 1.000000 2.391720 0.629060
 1.000000 2.391780 0.628767
 1.000000 2.391840 0.628474
 1.000000 2.391900 0.628180
 1.000000 2.391960 0.627887
 1.000000 2.392020 0.627593
 1.000000 2.392080 0.627300
 1.000000 2.392140 0.627006
 1.000000 2.392200 0.626713
 1.000000 2.392260 0.626419
 1.000000 2.392320 0.626125
 1.000000 2.392380 0.625831
 1.000000 2.392440 0.625537
 1.000000 2.392500 0.625243
 1.000000 2.392560 0.624948
 1.000000 2.392620 0.624654
 1.000000 2.392680 0.624360
 1.000000 2.392740 0.624065
 1.000000 2.392800 0.623770
 1.000000 2.392860 0.623476
 1.000000 2.392920 0.623181
 1.000000 2.392980 0.622886
 1.000000 2.393040 0.622591
 1.000000 2.393100 0.622296
 1.000000 2.393160 0.622001
 1.000000 2.393220 0.621706
 1.000000 2.393280 0.621410
 1.000000 2.393340 0.621115
 1.000000 2.393400 0.620819
 1.000000 2.393460 0.620524
 1.000000 2.393520 0.620228
 1.000000 2.393580 0.619932
 1.000000 2.393640 0.619636
 1.000000 2.393700 0.619341
 1.000000 2.393760 0.619045
 1.000000 2.393820 0.618748
 1.000000 2.393880 0.618452
 1.000000 2.393940 0.618156
 1.000000 2.394000 0.617860
 1.000000 2.394060 0.617563
 1.000000 2.394120 0.617267
 1.000000 2.394180 0.616970
 1.000000 2.394240 0.616673
 1.000000 2.394300 0.616376
 1.000000 2.394360 0.616079
 1.000000 2.394420 0.615782
 1.000000 2.394480 0.615485
 1.000000 2.394540 0.615188
 1.000000 2.394600 0.614891
 1.000000 2.394660 0.614594
 1.000000 2.394720 0.614296
 1.000000 2.394780 0.613999
 1.000000 2.394840 0.613701
 1.000000 2.394900 0.613403
 1.000000 2.394960 0.613106
 1.000000 2.395020 0.612808
 1.000000 2.395080 0.612510
 1.000000 2.395140 0.612212
 1.000000 2.395200 0.611914
 1.000000 2.395260 0.611615
 1.000000 2.395320 0.611317
 1.000000 2.395380 0.611019
 1.000000 2.395440 0.610720
 1.000000 2.395500 0.610422
 1.000000 2.395560 0.610123
 1.000000 2.395620 0.609824
 1.000000 2.395680 0.609525
 1.000000 2.395740 0.609226
 1.000000 2.395800 0.608927
 1.000000 2.395860 0.608628
 1.000000 2.395920 0.608329
 1.000000 2.395980 0.608030
 1.000000 2.396040 0.607731
 1.000000 2.396100 0.607431
 1.000000 2.396160 0.607132
 1.000000 2.396220 0.606832
 1.000000 2.396280 0.606532
 1.000000 2.396340 0.606233
 1.000000 2.396400 0.605933
 1.000000 2.396460 0.605633
 1.000000 2.396520 0.605333
 1.000000 2.396580 0.605033
 1.000000 2.396640 0.604732
 1.000000 2.396700 0.604432
 1.000000 2.396760 0.604132
 1.000000 2.396820 0.603831
 1.000000 2.396880 0.603531
 1.000000 2.396940 0.603230
 1.000000 2.397000 0.602929
 1.000000 2.397060 0.602629
 1.000000 2.397120 0.602328
 1.000000 2.397180 0.602027
 1.000000 2.397240 0.601726
 1.000000 2.397300 0.601425
 1.000000 2.397360 0.601123
 1.000000 2.397420 0.600822
 1.000000 2.397480 0.600521
 1.000000 2.397540 0.600219
 1.000000 2.397600 0.599918
 1.000000 2.397660 0.599616
 1.000000 2.397720 0.599314
 1.000000 2.397780 0.599012
 1.000000 2.397840 0.598710
 1.000000 2.397900 0.598408
 1.000000 2.397960 0.598106
 1.000000 2.398020 0.597804
 1.000000 2.398080 0.597502
 1.000000 2.398140 0.597200
 1.000000 2.398200 0.596897
 1.000000 2.398260 0.596595
 1.000000 2.398320 0.596292
 1.000000 2.398380 0.595989
 1.000000 2.398440 0.595687
 1.000000 2.398500 0.595384
 1.000000 2.398560 0.595081
 1.000000 2.398620 0.594778
 1.000000 2.398680 0.594475
 1.000000 2.398740 0.594172
 1.000000 2.398800 0.593868
 1.000000 2.398860 0.593565
 1.000000 2.398920 0.593261
 1.000000 2.398980 0.592958
 1.000000 2.399040 0.592654
 1.000000 2.399100 0.592351
 1.000000 2.399160 0.592047
 1.000000 2.399220 0.591743
 1.000000 2.399280 0.591439
 1.000000 2.399340 0.591135
 1.000000 2.399400 0.590831
 1.000000 2.399460 0.590527
 1.000000 2.399520 0.590222
 1.000000 2.399580 0.589918
 1.000000 2.399640 0.589614
 1.000000 2.399700 0.589309
 1.000000 2.399760 0.589004
 1.000000 2.399820 0.588700
 1.000000 2.399880 0.588395
 1.000000 2.399940 0.588090
 1.000000 2.400000 0.587785
 1.000000 2.400060 0.587480
 1.000000 2.400120 0.587175
 1.000000 2.400180 0.586870
 1.000000 2.400240 0.586565
 1.000000 2.400300 0.586259
 1.000000 2.400360 0.585954
 1.000000 2.400420 0.585648
 1.000000 2.400480 0.585343
 1.000000 2.400540 0.585037
 1.000000 2.400600 0.584731
 1.000000 2.400660 0.584425
 1.000000 2.400720 0.584119
 1.000000 2.400780 0.583813
 1.000000 2.400840 0.583507
 1.000000 2.400900 0.583201
 1.000000 2.400960 0.582895
 1.000000 2.401020 0.582588
 1.000000 2.401080 0.582282
 1.000000 2.401140 0.581975
 1.000000 2.401200 0.581669
 1.000000 2.401260 0.581362
 1.000000 2.401320 0.581055
 1.000000 2.401380 0.580748
 1.000000 2.401440 0.580441
 1.000000 2.401500 0.580134
 1.000000 2.401560 0.579827
 1.000000 2.401620 0.579520
 1.000000 2.401680 0.579213
 1.000000 2.401740 0.578905
 1.000000 2.401800 0.578598
 1.000000 2.401860 0.578290
 1.000000 2.401920 0.577983
 1.000000 2.401980 0.577675
 1.000000 2.402040 0.577367
 1.000000 2.402100 0.577060
 1.000000 2.402160 0.576752
 1.000000 2.402220 0.576444
 1.000000 2.402280 0.576136
 1.000000 2.402340 0.575827
 1.000000 2.402400 0.575519
 1.000000 2.402460 0.575211
 1.000000 2.402520 0.574902
 1.000000 2.402580 0.574594
 1.000000 2.402640 0.574285
 1.000000 2.402700 0.573977
 1.000000 2.402760 0.573668
 1.000000 2.402820 0.573359
 1.000000 2.402880 0.573050
 1.000000 2.402940 0.572741
 1.000000 2.403000 0.572432
 1.000000 2.403060 0.572123
 1.000000 2.403120 0.571814
 1.000000 2.403180 0.571504
 1.000000 2.403240 0.571195
 1.000000 2.403300 0.570885
 1.000000 2.403360 0.570576
 1.000000 2.403420 0.570266
 1.000000 2.403480 0.569957
 1.000000 2.403540 0.569647
 1.000000 2.403600 0.569337
 1.000000 2.403660 0.569027
 1.000000 2.403720 0.568717
 1.000000 2.403780 0.568407
 1.000000 2.403840 0.568096
 1.000000 2.403900 0.567786
 1.000000 2.403960 0.567476
 1.000000 2.404020 0.567165
 1.000000 2.404080 0.566855
 1.000000 2.404140 0.566544
 1.000000 2.404200 0.566234
 1.000000 2.404260 0.565923
 1.000000 2.404320 0.565612
 1.000000 2.404380 0.565301
 1.000000 2.404440 0.564990
 1.000000 2.404500 0.564679
 1.000000 2.404560 0.564368
 1.000000 2.404620 0.564056
 1.000000 2.404680 0.563745
 1.000000 2.404740 0.563434
 1.000000 2.404800 0.563122
 1.000000 2.404860 0.562811
 1.000000 2.404920 0.562499
 1.000000 2.404980 0.562187
 1.000000 2.405040 0.561875
 1.000000 2.405100 0.561564
 1.000000 2.405160 0.561252
 1.000000 2.405220 0.560939
 1.000000 2.405280 0.560627
 1.000000 2.405340 0.560315
 1.000000 2.405400 0.560003
 1.000000 2.405460 0.559690
 1.000000 2.405520 0.559378
 1.000000 2.405580 0.559065
 1.000000 2.405640 0.558753
 1.000000 2.405700 0.558440
 1.000000 2.405760 0.558127
 1.000000 2.405820 0.557815
 1.000000 2.405880 0.557502
 1.000000 2.405940 0.557189
 1.000000 2.406000 0.556876
 1.000000 2.406060 0.556562
 1.000000 2.406120 0.556249
 1.000000 2.406180 0.555936
 1.000000 2.406240 0.555622
 1.000000 2.406300 0.555309
 1.000000 2.406360 0.554995
 1.000000 2.406420 0.554682
 1.000000 2.406480 0.554368
 1.000000 2.406540 0.554054
 1.000000 2.406600 0.553740
 1.000000 2.406660 0.553426
 1.000000 2.406720 0.553112
 1.000000 2.406780 0.552798
 1.000000 2.406840 0.552484
 1.000000 2.406900 0.552170
 1.000000 2.406960 0.551855
 1.000000 2.407020 0.551541
 1.000000 2.407080 0.551226
 1.000000 2.407140 0.550912
 1.000000 2.407200 0.550597
 1.000000 2.407260 0.550282
 1.000000 2.407320 0.549968
 1.000000 2.407380 0.549653
 1.000000 2.407440 0.549338
 1.000000 2.407500 0.549023
 1.000000 2.407560 0.548708
 1.000000 2.407620 0.548392
 1.000000 2.407680 0.548077
 1.000000 2.407740 0.547762
 1.000000 2.407800 0.547446
 1.000000 2.407860 0.547131
 1.000000 2.407920 0.546815
 1.000000 2.407980 0.546500
 1.000000 2.408040 0.546184
 1.000000 2.408100 0.545868
 1.000000 2.408160 0.545552
 1.000000 2.408220 0.545236
 1.000000 2.408280 0.544920
 1.000000 2.408340 0.544604
 1.000000 2.408400 0.544288
 1.000000 2.408460 0.543971
 1.000000 2.408520 0.543655
 1.000000 2.408580 0.543338
 1.000000 2.408640 0.543022
 1.000000 2.408700 0.542705
 1.000000 2.408760 0.542389
 1.000000 2.408820 0.542072
 1.000000 2.408880 0.541755
 1.000000 2.408940 0.541438
 1.000000 2.409000 0.541121
 1.000000 2.409060 0.540804
 1.000000 2.409120 0.540487
 1.000000 2.409180 0.540170
 1.000000 2.409240 0.539852
 1.000000 2.409300 0.539535
 1.000000 2.409360 0.539218
 1.000000 2.409420 0.538900
 1.000000 2.409480 0.538582
 1.000000 2.409540 0.538265
 1.000000 2.409600 0.537947
 1.000000 2.409660 0.537629
 1.000000 2.409720 0.537311
 1.000000 2.409780 0.536993
 1.000000 2.409840 0.536675
 1.000000 2.409900 0.536357
 1.000000 2.409960 0.536039
 1.000000 2.410020 0.535721
 1.000000 2.410080 0.535402
 1.000000 2.410140 0.535084
 1.000000 2.410200 0.534765
 1.000000 2.410260 0.534447
 1.000000 2.410320 0.534128
 1.000000 2.410380 0.533809
 1.000000 2.410440 0.533490
 1.000000 2.410500 0.533172
 1.000000 2.410560 0.532853
 1.000000 2.410620 0.532534
 1.000000 2.410680 0.532214
 1.000000 2.410740 0.531895
 1.000000 2.410800 0.531576
 1.000000 2.410860 0.531257
 1.000000 2.410920 0.530937
 1.000000 2.410980 0.530618
 1.000000 2.411040 0.530298
 1.000000 2.411100 0.529978
 1.000000 2.411160 0.529659
 1.000000 2.411220 0.529339
 1.000000 2.411280 0.529019
 1.000000 2.411340 0.528699
 1.000000 2.411400 0.528379
 1.000000 2.411460 0.528059
 1.000000 2.411520 0.527739
 1.000000 2.411580 0.527418
 1.000000 2.411640 0.527098
 1.000000 2.411700 0.526778
 1.000000 2.411760 0.526457
 1.000000 2.411820 0.526137
 1.000000 2.411880 0.525816
 1.000000 2.411940 0.525495
 1.000000 2.412000 0.525175
 1.000000 2.412060 0.524854
 1.000000 2.412120 0.524533
 1.000000 2.412180 0.524212
 1.000000 2.412240 0.523891
 1.000000 2.412300 0.523570
 1.000000 2.412360 0.523248
 1.000000 2.412420 0.522927
 1.000000 2.412480 0.522606
 1.000000 2.412540 0.522284
 1.000000 2.412600 0.521963
 1.000000 2.412660 0.521641
 1.000000 2.412720 0.521319
 1.000000 2.412780 0.520998
 1.000000 2.412840 0.520676
 1.000000 2.412900 0.520354
 1.000000 2.412960 0.520032
 1.000000 2.413020 0.519710
 1.000000 2.413080 0.519388
 1.000000 2.413140 0.519066
 1.000000 2.413200 0.518743
 1.000000 2.413260 0.518421
 1.000000 2.413320 0.518099
 1.000000 2.413380 0.517776
 1.000000 2.413440 0.517454
 1.000000 2.413500 0.517131
 1.000000 2.413560 0.516808
 1.000000 2.413620 0.516485
 1.000000 2.413680 0.516163
 1.000000 2.413740 0.515840
 1.000000 2.413800 0.515517
 1.000000 2.413860 0.515194
 1.000000 2.413920 0.514870
 1.000000 2.413980 0.514547
 1.000000 2.414040 0.514224
 1.000000 2.414100 0.513901
 1.000000 2.414160 0.513577
 1.000000 2.414220 0.513254
 1.000000 2.414280 0.512930
 1.000000 2.414340 0.512606
 1.000000 2.414400 0.512283
 1.000000 2.414460 0.511959
 1.000000 2.414520 0.511635
 1.000000 2.414580 0.511311
 1.000000 2.414640 0.510987
 1.000000 2.414700 0.510663
 1.000000 2.414760 0.510339
 1.000000 2.414820 0.510014
 1.000000 2.414880 0.509690
 1.000000 2.414940 0.509366
 1.000000 2.415000 0.509041
 1.000000 2.415060 0.508717
 1.000000 2.415120 0.508392
 1.000000 2.415180 0.508068
